ph,Hardness,Solids,Turbidity,Potability
7.473235377,223.2649362,19932.58523,3.87771425,0
,214.1930778,21671.2783,4.246388024,0
7.380104835,237.9226372,16862.54348,5.030452202,0
10.067633,144.6139557,39716.1318,3.776788997,0
5.9159443,274.2636179,6967.735565,2.585849315,0
,171.6950224,38971.05101,2.643212412,0
6.124847329,151.6913578,15092.01764,4.211967654,0
,137.2534266,20593.93372,3.30241929,0
7.876495131,250.8966214,15741.08163,3.913904717,0
6.021051323,178.2236826,18966.36305,4.661057552,0
,193.1676112,20894.40049,3.818403943,0
,166.6966948,14807.41355,3.434798595,0
6.58545023,166.9659605,30210.25037,4.275640248,0
6.342671183,157.0461254,21079.60621,4.582591795,0
6.632990254,238.3247509,12829.09278,4.36085117,0
5.400700138,197.9189928,9968.962738,3.555737566,0
7.460147818,221.3432095,25480.91841,2.413628852,0
6.709822001,148.253186,20922.15446,1.687624505,0
8.054893322,239.1397786,28545.35543,3.52438043,0
5.365192408,238.2912124,16262.93925,3.180798457,0
6.920388988,252.3527992,11086.25986,3.277601364,0
7.025456548,184.4844265,31659.96274,2.927051442,0
7.974248428,173.7507758,26848.62984,3.195944251,0
8.03105522,222.6284245,18134.83502,3.338880126,0
7.614056817,213.6911685,17598.20035,3.437946395,0
7.643578362,209.8608444,21885.50378,3.76216286,0
7.731315009,169.049684,38356.2265,5.164284275,0
6.268402756,154.6819023,23050.33126,3.38970529,0
7.369911642,155.6448051,19283.40205,3.821721167,0
,241.1806799,25696.32094,4.142386059,0
6.320375285,165.8215453,20481.64207,2.728617352,0
7.290088572,205.2131051,26115.61633,4.700618336,0
6.356511062,164.6181852,17538.54117,3.415525525,0
7.974065001,160.2241817,29477.7644,4.069086698,0
4.943508444,267.5330269,11870.42485,5.070841577,0
7.700362305,220.5717962,29432.20825,3.786486994,0
6.05460718,228.1980268,10215.81242,4.88916336,0
4.22142068,120.5601296,34370.19711,4.278712401,0
8.545890346,255.3248719,31056.57878,5.036882987,0
7.752176213,182.0647049,13655.68065,4.72550711,0
5.588129751,220.8175225,8730.312436,3.165618482,0
8.649868625,178.5887535,18503.76653,3.08168124,0
7.899256515,187.7006542,32210.8163,4.44817057,0
5.952267969,136.8905306,28105.96489,4.769768271,0
8.040187557,201.8092165,11861.55085,3.221138969,0
4.313219151,191.1193373,12770.83183,3.923590202,0
6.707016928,209.7788053,14794.4114,3.165632391,0
5.853560601,186.8077508,19790.85693,3.756873895,0
8.817402774,175.7549712,23173.31953,3.864098419,0
,171.4349805,39207.58925,2.812503635,0
,193.5771567,19671.35123,3.481517395,0
7.47640846,246.1847192,27109.89561,3.47819378,0
7.691486298,155.1853193,36578.22375,4.042497483,0
7.367371853,176.3352099,16663.60251,3.817215105,0
8.927905926,188.0544191,22139.87885,5.474354698,0
5.62122732,221.6494395,11123.88616,3.440753325,0
6.450644925,201.5966735,27682.50745,5.241539196,0
7.566517125,205.3965817,30823.73049,3.275142037,0
6.115637546,240.9751559,15765.78672,3.723625473,0
7.595228724,188.3732817,32869.47441,3.497604114,0
,279.2324186,11380.29864,3.25627469,0
7.131221859,165.9090203,18969.82489,4.713192605,0
7.399724708,258.0199471,18535.04645,3.79512408,0
7.002479941,168.9525905,20518.55543,3.352436318,0
5.345345371,238.51023,10315.35397,2.362886022,0
6.185951163,174.7961234,22198.92942,5.2057243,0
6.070090952,161.5302665,26764.49443,4.699457411,0
7.095569331,196.7349272,30235.1708,4.861276292,0
,189.7616538,16737.10822,3.092816759,0
3.928556492,191.6659977,17328.16146,5.060835979,0
6.352973105,244.8467167,13858.70394,4.15549464,0
5.999125178,219.7161088,19345.79133,5.046973116,0
8.899588378,208.1065481,17915.08597,3.92861371,0
7.37533762,194.8680827,28767.75742,5.127394949,0
8.979322853,184.309222,24967.323,4.264944046,0
8.532377474,216.4541076,30268.42127,2.380088049,0
7.213537481,176.6400633,34727.40856,3.497480961,0
,184.6668909,14368.12816,4.583109838,0
8.895574458,107.3833271,27622.74627,4.754234802,0
6.582764204,219.1848137,21961.52692,3.668879697,0
,204.2405692,14665.4048,4.377502097,0
,160.59576,49125.36008,3.287617332,0
5.986593892,275.8865128,21229.08331,5.051493874,0
6.841221063,166.6769499,28263.80372,5.092364652,0
,157.827352,21716.42369,3.825770075,0
7.146117225,181.4344194,33266.57158,4.775201718,0
,237.7056814,21862.75361,3.943290757,0
7.507575296,172.5040208,18328.6959,3.703001047,0
7.997175823,214.8196269,20575.57316,4.817668211,0
5.174345998,234.3285691,11746.60752,3.689144992,0
,191.1504794,23172.28151,4.018446539,0
6.479092567,180.9586672,28165.87256,3.089597302,0
7.811512445,258.8916012,20911.90467,4.54607021,0
7.437216653,242.7299686,20185.58716,3.866874573,0
7.953878115,178.0665496,18677.27922,2.86022397,0
6.396569931,243.7247069,12278.98528,4.188249712,0
,208.3670456,22444.09007,3.594444416,0
8.058135997,191.2779316,29298.35949,3.13060894,0
,149.8389003,20283.78363,2.028875173,0
,220.9851581,26492.71618,4.875382905,0
9.497261163,124.4828102,33681.33014,5.24210533,0
7.984710742,121.0673575,40709.78166,4.567879972,0
6.26111058,270.4661706,8572.421509,4.753018575,0
6.957802749,219.2399523,20215.63285,4.587745469,0
9.663159015,131.7118961,24387.96807,5.270217774,0
6.732713713,197.7669743,33820.64576,3.885405037,0
4.886057057,272.9203851,15496.61172,3.079373114,0
9.610220345,156.9295462,33954.43547,4.961971972,0
8.518531795,128.2634658,32018.28963,4.147168618,0
6.950786515,201.8054906,21709.64771,3.997975215,0
6.023022741,170.7322887,10925.3601,3.668088579,0
9.011480407,167.9189217,34865.35768,4.270801389,0
7.946767904,277.1169457,24244.11196,3.038483125,0
7.709617351,189.8029139,32910.52518,4.140423757,0
6.081615358,209.0596796,10120.11268,4.010036799,0
8.146185794,191.38241,20506.69842,5.177963625,0
8.141861116,210.3765614,25433.46501,4.136950486,0
7.703356821,211.3446867,12861.94654,4.732125346,0
,149.0428459,27687.73765,3.771305113,0
9.252856509,168.0407511,50279.26243,3.300585826,0
6.047651489,177.4442641,28633.84638,2.589867903,0
6.152857802,171.1252874,24978.48318,4.403083394,0
9.074922874,184.9150548,21633.72173,3.84047901,0
7.436537227,167.3284655,31935.69071,4.497629168,0
,259.6710409,11949.59793,3.458352214,0
7.130099196,275.6797801,9480.617796,1.986191593,0
6.79212545,165.7942863,17782.60441,4.042637641,0
,230.4307616,14916.98609,3.864931035,0
8.885626344,171.8397767,19113.01191,2.993300944,0
9.47531626,149.5580888,32568.1535,4.701538331,0
,168.9630259,21030.23453,4.691017503,0
7.183108734,225.116079,5097.82585,4.006424839,0
6.157443145,155.8357062,25937.71144,4.770154312,0
6.467868302,236.6946481,7656.413248,2.861063943,0
,162.9353713,24916.62559,4.301273481,0
7.488133464,177.3530518,24786.05053,3.474034717,0
7.32354512,184.1360704,21044.20266,4.898421041,0
,253.6620371,13568.2712,3.067033981,0
6.530796124,138.0076716,19174.59325,3.181634909,0
6.931470427,156.8411949,35793.75779,4.249333174,0
7.774645243,194.7338584,13829.93907,3.911816766,0
8.107500139,173.6646791,27277.57996,4.647800627,0
6.306864459,220.9699797,22418.90819,4.619172769,0
,165.7379535,22900.11825,4.069165567,0
6.609680322,216.4280319,17963.86685,3.589146441,0
6.632205879,232.7385452,9809.904,3.44374056,0
,247.1640183,18939.61646,4.287440678,0
5.716755667,197.1042098,12641.52781,4.080674996,0
7.74045387,182.5410725,19713.50437,3.54131667,0
6.277277371,148.1860133,22916.57224,3.619321182,0
8.006373298,116.7251221,45041.14914,2.396505358,0
6.513016586,185.3385398,26262.54548,3.729960916,0
6.234197672,227.5608668,22195.21038,3.885492316,0
7.277143967,194.880861,18270.10506,4.931353522,0
6.04451303,211.577378,30191.69246,5.127778325,0
6.643026538,205.2331194,20511.36924,3.709988662,0
5.15045654,186.5608459,18655.54189,4.147028947,0
6.110545161,166.6373052,21319.7944,6.06455925,0
7.831117737,182.4738756,19130.96153,3.807997464,0
6.980727164,200.4672256,30862.78446,5.437618577,0
8.552782416,217.8033177,39030.6037,2.940847996,0
6.449379439,275.7467165,8607.61251,3.71542875,0
7.392084038,173.5287784,20185.67623,3.778458496,0
8.360795827,218.139622,28722.17585,3.715951409,0
7.619845077,113.5046982,37279.12895,3.779648433,0
5.404510674,258.9034888,10168.17654,3.998175886,0
7.079303518,137.0073552,24282.15477,5.553173841,0
,233.8466208,32496.64022,4.296188763,0
7.161714893,238.3335841,13680.76414,3.909973568,0
6.854946859,149.853487,16203.0907,4.938999307,0
7.309556407,244.8397701,22277.62602,3.707413724,0
9.313465893,133.1417512,41982.61066,4.493612765,0
,216.2716237,26964.31718,4.50102454,0
,250.6234728,30797.52,3.36517444,0
6.187938054,249.5271111,12682.15094,3.546183202,0
,240.984187,11429.2012,3.802426744,0
7.965337305,151.5418889,25274.6103,3.390982111,0
9.264390909,160.428694,19607.75492,3.175520774,0
7.754044354,193.4498538,19019.2795,3.760298085,0
9.393891652,252.7392485,13150.20746,3.048565866,0
8.176079615,201.5537008,21856.98863,4.112322458,0
8.337696201,168.4691807,30969.04759,3.454197457,0
,207.4268874,11963.32372,2.813526756,0
7.191024857,151.3066736,23781.32874,4.270645693,0
8.613698595,235.9444359,20862.45587,3.949220099,0
7.793039171,257.657739,17398.38584,3.389270098,0
3.878879389,177.7128409,21937.47157,4.927711075,0
,164.3171018,25236.70132,3.723776038,0
3.978284627,160.8184744,14433.7805,3.751565769,0
5.96406536,241.0308985,22168.33156,4.696720853,0
7.53205858,185.5065627,24454.72586,3.808569923,0
7.233538435,231.5608322,16621.49479,3.679015068,0
,202.8111419,11900.0552,3.153800219,0
,115.3929794,46077.35849,4.21251085,0
7.480728114,117.0573145,28357.94277,3.714874787,0
4.477091714,236.2824896,26843.47036,4.32768029,0
,207.3910967,25110.03763,2.739234987,0
,162.2636883,28790.54768,4.476991215,0
6.31407747,124.8479917,31114.63565,4.363865763,0
,233.6938372,17317.68725,4.241935683,0
8.822610384,216.432576,27109.23965,4.415596156,0
6.922652371,185.8189891,14682.66584,2.877354267,0
,169.6735306,25541.15277,3.611330374,0
6.904536858,110.8657883,32981.25838,5.058905448,0
6.548017642,176.0065361,38368.01262,5.930227577,0
6.581082756,217.538504,24480.6718,3.511369718,0
7.864649673,218.1531069,23045.72625,3.585933522,0
6.136907177,151.784319,20561.69473,4.704585018,0
6.94702854,168.8795392,17540.03022,2.600187733,0
6.203322508,214.8501112,29426.47378,3.487920051,0
,240.1345719,38097.3298,3.212492693,0
8.373170925,179.5214064,22022.62622,2.786329667,0
,205.3041489,12190.1716,5.026270726,0
5.921247069,200.9437304,17397.40286,3.74677556,0
8.829806178,216.1221437,17732.91467,4.423886042,0
,187.6134376,13427.06859,5.324638005,0
6.832217388,164.2743931,14015.04477,3.145415511,0
9.281302611,215.9076249,36622.22861,4.069976589,0
7.456250785,226.5382887,9163.294448,4.279697428,0
7.088250976,172.6892999,25399.10901,3.230645436,0
5.648628538,167.0300972,14547.88548,5.370004183,0
4.293961235,192.360737,24600.76069,5.105120757,0
9.678050854,188.3687408,26402.70396,3.029700335,0
8.662709501,173.5319472,20333.0795,5.120102528,0
5.897391121,172.0343853,30575.35714,2.961602418,0
9.494242648,274.8283693,21879.70421,3.18902554,1
,173.4741859,18318.72037,4.181264106,1
7.080193059,185.8257264,39431.11265,1.492206615,1
7.55985231,244.2945577,29567.69893,4.550501006,1
7.040394956,199.0792169,22505.5186,3.931916553,1
8.053043682,211.7832353,37086.54605,3.301574895,1
7.044375319,229.6031728,12575.27963,4.276699074,1
6.309891576,133.6499247,31062.37191,3.603040462,1
6.203572848,139.129083,6698.239095,4.305549362,1
6.879404957,214.7318875,20509.33196,4.70047023,1
7.754884394,210.7207687,18857.0585,5.128390055,1
7.916669699,201.455808,39431.25263,4.275192719,1
6.405392482,183.867245,20526.30684,4.531920781,1
7.795957801,239.2782545,27849.14209,4.25187617,1
6.963979351,180.401506,12878.17635,4.489870473,1
6.967861397,183.9334762,13401.04439,4.893215273,1
6.622791356,195.8671168,13900.71652,5.60929081,1
7.369988621,236.4767207,18998.34682,3.463852437,1
,134.3111598,8076.822283,3.373936508,1
6.944868387,198.476439,16904.20109,4.241135181,1
5.284810115,148.8627584,11130.21136,3.990242632,1
6.851442603,197.3395594,15349.14258,4.935556543,1
7.760189365,206.2088341,34250.16392,4.590527649,1
7.280560357,228.5395427,29690.91716,2.919796005,1
6.83425989,182.4544618,21670.56989,2.658843412,1
6.728975148,187.2027122,26376.06229,4.593787133,1
8.016418375,255.2594926,30854.83047,5.320015455,1
6.864916739,170.8277923,20464.77269,4.493746769,1
5.80897552,157.5522384,7965.207918,3.599933102,1
8.458796988,241.76834,29317.14244,3.827431411,1
6.987335279,224.0344173,13505.03312,3.870292782,1
7.288736661,233.9778097,31617.07541,3.531384661,1
8.116350275,224.7635092,16514.60809,2.526016236,1
7.463915951,215.4790683,27150.3954,5.075843604,1
7.512361216,224.4716541,17895.55659,3.515802547,1
6.415108472,192.4279651,19310.06201,6.073006014,1
7.059940234,178.8053803,39484.63892,2.949938823,1
,179.7567079,25703.1552,1.659799385,1
7.425102223,204.4862816,18608.94087,2.558772744,1
6.742622398,209.2173441,15488.95675,4.96467264,1
7.682923445,217.7889322,31150.51342,3.542731087,1
7.041665417,178.2857485,25419.7695,3.099746163,1
7.185276449,212.483172,25645.06723,2.959153823,1
6.597292363,191.7874419,25039.3547,4.318305407,1
6.908853083,184.9442319,16965.31411,4.693949416,1
,169.7754752,37273.42922,3.573741106,1
,165.8929699,11566.87555,3.603089689,1
6.281903929,160.306685,17095.27007,4.457729915,1
7.036752104,210.3691037,13812.41042,3.285371835,1
7.362912867,180.8678007,20430.9067,3.249439878,1
7.369087139,198.2040824,28232.01841,2.715186685,1
7.708109989,188.9978501,15456.22009,4.896625908,1
6.50411278,171.722555,20852.7645,5.396623142,1
8.185923417,240.9791038,23641.47203,3.566945145,1
6.149185174,150.5635935,20596.39123,4.275614874,1
7.080445821,196.6589466,36966.85332,2.664946055,1
6.628427347,215.2455321,18059.33085,3.405278618,1
4.704698462,160.2118222,5128.457646,4.109924712,1
7.976900874,234.7793796,15360.83507,4.753607931,1
6.809644515,179.7195206,35001.14479,3.183803572,1
,177.6853558,20325.70213,4.032267339,1
6.967696683,177.0558901,22886.96573,4.819637104,1
6.44455517,166.6351805,24855.83004,3.551905359,1
6.277742483,149.5632817,15751.44915,5.255011943,1
,166.9229798,21190.15494,2.505464027,1
9.014356734,225.3675192,49009.92466,4.549419413,1
7.78166376,216.7828813,35055.61649,4.822967485,1
6.084360116,155.2714251,27310.06085,4.29811092,1
7.15473588,198.1473265,32680.97799,4.629955736,1
6.74881155,166.3909151,22475.09296,3.312512766,1
8.128270069,231.1675375,19954.57555,4.678742166,1
,205.2351938,22613.29748,3.978495494,1
6.335683142,164.0703716,26594.35208,4.57886119,1
5.940475876,175.6377301,17177.07104,3.997969671,1
7.614877639,246.0308561,33347.9711,2.990780894,1
6.718249445,197.6174938,21043.62693,4.488904316,1
6.866356515,185.6314869,13979.38175,4.346153563,1
,142.2774127,21208.61829,2.601517589,1
7.553844615,212.2644411,14319.40137,4.37456385,1
7.366671989,234.2006412,15547.18663,3.394450273,1
6.567759613,187.6663787,20156.57862,3.824428039,1
6.333640046,185.4363401,18506.28861,3.982002335,1
5.892413186,139.3622529,11006.04851,3.311813193,1
7.91803917,197.3575883,22899.06291,3.386109813,1
6.549124998,194.2768568,7412.798059,4.421058844,1
6.804796145,223.9957005,17196.05471,4.847312562,1
,203.0543097,20106.10684,4.704273495,1
7.17617087,206.2949006,25794.95019,4.742966749,1
7.085095883,206.6766753,21823.09426,3.932839293,1
7.201702375,147.7110861,37308.99416,3.883250198,1
7.776044113,215.5337952,38895.35614,5.425945934,1
,209.7519548,20214.21655,4.258488737,1
7.046548537,128.4825174,30569.81055,2.869226102,1
,199.8458748,12635.3677,4.480574391,1
7.732880078,189.5098115,47022.74585,3.510728004,1
6.266799948,187.8296169,27577.21362,3.652844726,1
6.630251709,160.9203841,22557.77958,5.181202492,1
6.775631133,154.3725428,15525.39396,3.017544306,1
,204.7372919,25680.71739,4.32378488,1
8.164992426,278.3403578,29045.26114,4.16249551,1
7.773758137,251.4628444,21688.61694,4.040974482,1
7.295141332,182.4066446,13706.18681,5.056104024,1
,129.8832965,8906.975623,3.842113986,1
7.657541728,230.8200077,35056.23223,4.792527452,1
7.664793523,223.5784735,20259.72585,5.481690934,1
,209.8660948,20116.9111,3.619545637,1
7.800421289,210.6703042,19873.30092,3.345910382,1
7.264069097,216.6223922,19412.11272,3.960282114,1
7.544305636,211.0511462,34359.4008,3.714096435,1
7.749773784,229.4897671,21995.06807,4.317186298,1
7.442023084,194.7638713,34565.70169,2.894651172,1
6.559252621,164.6359208,30660.20967,4.216315016,1
7.035036795,220.5018877,19746.49325,4.557028866,1
7.880685943,226.0038444,19486.88184,3.579983811,1
7.498372459,236.714399,21736.37332,4.242241799,1
,200.9699224,12700.48804,3.756100423,1
6.538207173,214.9928661,12330.40657,3.426266449,1
6.373288071,180.9589048,17502.87944,4.538108781,1
5.756475689,171.9718037,8086.825999,4.002081517,1
6.918062438,188.9128648,14052.44611,3.566298462,1
8.81350466,236.392817,40684.39001,4.242459863,1
7.361599832,231.7931825,29169.72078,3.751588622,1
9.175586153,281.5942349,47852.88887,2.959684621,1
,192.7422753,32349.10238,3.952594441,1
6.550877193,145.8062707,25070.00874,4.824825939,1
6.510855611,223.8606218,15147.17146,4.225608376,1
7.347030356,199.6137208,19073.25959,4.2978807,1
8.11195317,217.2664724,38184.46957,4.430750456,1
,237.0839483,35434.28006,3.825936697,1
5.985012451,151.3609669,20155.43447,3.764099674,1
,212.7053322,25626.48105,4.219225569,1
,161.0389711,25583.49201,4.514174613,1
6.433722353,177.2525105,20321.2294,3.641489972,1
6.770095146,201.6508542,25887.63172,5.203461367,1
7.927969553,224.7210589,27402.02,4.847262262,1
7.338826111,229.9786941,12603.40037,4.017061119,1
7.078361074,198.412447,16648.60057,3.263464731,1
6.751668627,176.7931521,32040.50567,3.735173416,1
7.744125219,203.3962271,21403.00205,3.612260192,1
7.560392023,223.23225,14739.06854,4.257805108,1
7.830607591,213.2492578,18821.38961,3.551568013,1
6.746934968,154.3321616,25137.42768,3.485535976,1
6.542281787,146.0553835,35965.74458,3.794055433,1
8.549692514,236.8615046,17828.29452,3.039018779,1
7.499844502,231.5388683,22452.63557,4.663869576,1
5.763772807,183.0736286,22025.69661,3.253200107,1
7.276863125,165.7979519,30396.90462,6.083772354,1
7.493290816,216.3818796,9465.323905,3.74874691,1
6.11602398,158.7289014,22481.02732,3.984308829,1
5.226895232,127.1175552,7907.330441,5.13805579,1
,255.9535993,15097.02406,3.227940799,1
6.420640206,180.2929997,26034.5282,3.139940274,1
7.669012537,205.5956353,11579.44169,4.589512953,1
7.128062255,191.4008206,25227.54515,4.510595264,1
,108.9166292,14476.3357,3.895572062,1
6.615350135,179.2406613,26392.86361,4.453443265,1
6.504876222,159.1821388,13403.08639,3.748443401,1
7.459124173,195.0287168,33173.49941,3.544751521,1
,221.6731343,32269.50494,4.804828567,1
7.096047101,221.5082446,17240.02106,4.785637378,1
6.989442177,197.6858385,12150.72192,3.85304755,0
,184.7413941,32328.71481,5.493180964,0
8.297725878,222.4363212,20320.10845,4.166105474,0
3.84645395,211.7572051,14686.28339,3.143430669,0
,174.9177243,28990.78788,3.669056836,0
9.380007092,166.2697567,32471.45632,4.566253696,0
8.998375023,169.22833,21790.0109,4.516932985,0
5.690387424,241.2157295,14083.82989,2.988621031,0
7.301563449,177.6628947,23441.26714,2.774960949,0
7.031684051,201.0021059,24510.50756,4.422182857,0
4.348674993,197.276364,9848.035583,4.360950051,0
5.29419539,234.2713991,26811.20307,3.522454093,0
7.257930995,187.7656217,24354.33517,4.266922561,0
9.250491639,184.4420107,22749.17835,3.996339179,0
9.680474778,199.5316664,32916.33148,2.79584013,0
,184.9937315,19764.62744,3.017984971,0
6.741245821,196.8330011,23565.73271,3.500970574,0
6.81170227,261.3895652,15149.48987,3.275008408,0
6.966942962,222.890265,25441.05612,4.356931133,0
7.446089059,179.1468362,17763.31099,2.948657439,0
6.210647606,192.2167384,19330.03576,3.21212398,0
7.341547112,187.6724024,21273.45707,4.025643696,0
7.051396426,187.4188826,15423.38728,3.172091114,0
6.64261391,226.5278319,13730.25912,3.807720799,0
10.14629048,242.1517339,24649.67475,4.481552363,0
14,235.6774576,24008.99204,3.170993874,0
8.4695373,128.6200791,15273.04929,4.149553298,0
6.043212071,151.1483219,24207.08167,4.196726496,0
5.84111884,194.6168939,17721.95956,4.237560418,0
8.114665426,236.4932747,26631.21287,2.65459449,0
5.585116998,143.505413,22234.69674,4.148342955,0
5.903993501,196.2747258,19399.22197,3.820021216,0
10.28412608,249.3241987,23259.01245,2.844632741,0
9.57822672,205.7487423,33080.58883,3.419238762,0
7.094830834,139.9068664,18975.64349,3.628459629,0
,210.7447082,12229.29848,2.51676912,0
9.687260028,190.1628691,18752.5764,3.085835467,0
6.52744059,181.0729954,22444.08178,3.567180517,0
,193.6294863,18753.21176,2.373437694,0
7.744772552,208.9203404,27648.15965,5.016321199,0
8.28922427,191.8588051,22526.27975,4.291001305,0
7.249257333,223.7035403,24311.90579,4.361486286,0
7.744098531,219.6587223,30809.7057,5.104188246,0
,214.2160603,19026.67284,3.986882335,0
6.890274539,185.7441467,12218.09594,4.100696951,0
6.047380857,230.5862845,20278.38298,2.216729691,0
11.56876797,192.9244476,39234.47018,3.761288428,0
10.16483856,194.3028009,28915.64322,2.937686205,0
8.722311224,145.2466176,20256.35307,3.009289196,0
3.717703935,183.3494308,14841.242,3.780258731,0
4.894278074,184.5527153,10922.54199,3.594990864,0
6.071183422,138.2239834,14852.53068,5.036334154,0
9.032563451,156.265649,24897.55703,3.626135878,0
9.913703797,160.0982475,32129.99631,5.55466674,0
,165.7402292,19919.32459,3.428095926,0
4.229224559,207.6692294,21214.37051,3.73313957,0
9.135451944,233.1753316,32105.28712,3.643686803,0
3.906567514,152.8188461,17857.71689,3.204795726,0
7.384048888,148.2961767,14417.97953,5.337987102,0
,180.6805981,8692.538152,3.91360184,0
8.524296363,141.8102426,12658.17716,4.343059524,0
5.706130889,199.1178269,25815.60909,4.32639437,0
3.71517136,199.0833926,15900.79715,2.35333814,0
6.519847784,183.2259978,14284.64792,3.272286086,0
7.910640914,190.4275996,16461.50232,3.88660269,0
6.587464617,211.1692769,28990.29785,4.096841156,0
4.30002934,218.319886,17639.85794,4.586448405,0
8.575939174,215.1367211,15778.7294,4.00212866,0
8.884934503,145.2777064,17621.39011,4.714163453,0
10.5047602,143.7674977,31320.24559,4.681366362,0
,219.0746457,31044.73818,1.984614867,0
6.946717558,214.1700432,32946.56752,4.93498603,0
8.107091815,213.029273,24531.86944,2.769164071,0
4.908899724,161.2431922,13516.91149,4.196429497,0
5.098967068,197.1426366,21682.75477,4.333667365,0
6.093091914,208.9080219,21456.60442,4.523557774,0
10.03393346,213.6474186,25433.2321,2.901535467,0
8.978997745,213.0917715,19030.71688,4.656316782,0
5.514747799,228.7359237,35343.62858,2.798158402,0
,200.8398944,20743.3484,3.808912954,0
6.731278124,229.1288895,15058.13875,4.190484029,0
7.191962029,228.4099426,15395.46908,4.102719041,0
,190.3826039,30524.09379,4.938389194,0
7.12771121,173.6901017,19309.57045,3.396184931,0
5.632040992,203.7304807,19345.92248,3.511984837,0
,184.0200288,13361.22602,4.4110576,0
7.95502634,244.3958981,32405.41386,3.955916726,0
7.775049501,195.178742,22329.74008,4.699482756,0
5.168340328,206.2697552,17914.34023,3.841162625,0
7.66752086,163.3458187,25035.27104,4.618164705,0
7.272362197,229.0871406,16404.75948,3.99658137,0
3.691932693,202.5120678,9439.783993,3.846606955,0
,221.1269627,27158.67773,4.688955207,0
7.692523534,220.8191517,26686.84794,4.522431964,0
8.157518083,236.3444402,27931.2084,4.469430538,0
7.187765846,184.156604,31125.74043,3.78412078,0
5.689554344,202.3647229,17493.65042,3.732170265,0
8.758824521,197.2152104,19572.14708,3.527565359,0
9.814247469,177.7122169,30575.9469,4.317531287,0
9.969273221,237.0228631,26944.68192,3.643379015,0
,179.1549564,18282.06928,2.757856838,0
9.14912671,162.6832745,21463.05919,4.805641211,0
,146.2503249,25623.34055,3.582882369,0
5.840811554,157.8825745,16087.26971,5.049463526,0
,209.9532784,18668.36383,3.772078073,0
4.98167205,220.9505584,20988.08781,4.47514849,0
5.423318496,185.9031794,18020.84243,5.224654834,0
4.838571107,241.1359754,18328.40262,4.580371969,0
7.904053371,217.7716313,23575.99143,3.137280422,0
6.744064261,158.534831,16304.52892,3.534125963,0
8.66397482,206.9231635,29551.33415,3.689241361,0
4.161111968,181.7363887,25815.38921,4.168242189,0
8.515977267,212.3046285,28553.55946,2.165681681,0
9.99980746,215.108978,33462.03422,2.659977662,0
7.038092306,204.923285,24607.0881,4.237697607,0
2.803563057,186.1239242,11920.90742,3.489938597,0
5.972599968,186.4674699,23124.57798,5.164944785,0
8.180755326,178.0796383,25623.8675,3.845422805,0
7.010243376,162.1232404,26395.24878,3.279006327,0
8.179890443,258.9019393,17291.61826,4.295737731,0
,162.5126841,24642.81233,3.215740139,0
6.865125275,216.7444577,13529.03876,3.95515371,0
7.950816584,147.117918,20827.91758,4.543685406,0
,204.2582632,26321.68919,3.305587798,0
9.581188523,223.2962164,28292.78032,3.929177544,0
7.274756855,195.1180298,21496.74514,4.271580716,0
,260.8450393,11803.7355,2.816074739,0
8.026773256,169.333843,19168.52677,3.735983476,0
7.879543234,170.1909123,37000.95567,4.066229364,0
6.44897109,237.4610992,18736.1909,3.759326201,0
5.189413669,171.2389255,12289.90092,4.876273,0
6.538084087,197.4281988,15979.06027,5.143750122,0
5.91580675,195.7440741,12431.80311,4.513200539,0
8.136497869,184.2318535,30031.83918,4.20418585,0
,187.8732835,29532.615,4.586748359,0
6.493764175,205.1505644,19821.33837,4.910911021,0
,205.3385456,25142.73374,4.894829651,0
6.977405633,205.5634995,16100.96795,5.327584532,0
5.489248055,134.5602761,15979.33479,3.987012091,0
2.558102799,147.490575,21316.50673,2.817258117,0
7.312109304,199.8129989,14540.73508,5.123871935,0
8.55409697,191.7084136,32112.56987,3.56360986,0
6.704431913,148.8421293,13329.03225,3.395331743,0
,194.7191859,18344.06944,4.515322334,0
8.028304242,204.7837347,20408.4856,3.91599081,0
,168.0424651,18564.37206,2.962432971,0
8.616824426,228.7629452,19126.29854,4.584565663,0
9.46712903,169.2144075,33365.31542,3.164187994,0
6.793698635,227.2257507,14470.05355,4.822958046,0
,229.7253484,22444.55941,3.85115424,0
,188.3950234,21875.2164,4.123239479,0
5.486058602,186.695632,16639.21518,4.557707495,0
5.05074838,191.7222061,18252.07599,3.930290663,0
6.246117565,199.0989733,27001.33532,4.755158013,0
8.142330913,221.7523485,29808.2369,4.70486593,0
6.852899085,158.0797913,11914.46378,4.594760614,0
8.801933555,225.8954683,23659.21152,3.769831936,0
,200.3086526,25355.99892,3.279888338,0
8.383761691,156.9518646,21923.87409,3.585736635,0
6.47613984,215.7217686,21165.59065,4.041580247,0
9.894562129,128.5857327,26436.03333,4.61753288,0
4.808039747,186.1605703,19118.0503,3.597759969,0
10.5779305,278.0363603,28652.1433,3.051607724,0
6.30497166,249.0826006,21046.44852,4.221305734,0
7.822491883,208.6367198,22308.82173,3.835332168,0
7.989376234,191.9361915,16746.80039,3.648743737,0
9.671796765,130.6083633,30220.61249,3.895103866,0
5.941265556,179.9548616,26562.44718,2.227370875,0
5.574755848,189.7006648,11512.46584,4.371806161,0
7.610509211,208.817812,34538.54404,4.692217919,0
7.102446618,243.4129415,23493.12086,3.065508372,0
5.152739799,185.3422374,25669.71992,3.842625171,0
